"Masseinheit";"Leistung";"Geschlecht";"Altersklasse";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020"
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"Altersklasse - Total";133.18;139.62;144.14;146.85;148.86;152.22;153.75;157.19;160.26;162.96;166.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"0-5 Jahre";4.44;4.53;5.08;4.60;4.17;4.23;4.21;5.01;4.85;5.19;15.46
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"6-10 Jahre";14.03;14.45;14.15;14.19;14.02;14.31;13.09;13.92;11.18;14.32;6.80
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"11-15 Jahre";32.85;31.63;30.84;31.27;32.27;33.73;32.30;31.00;14.80;31.23;63.38
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"16-20 Jahre";61.80;63.50;64.51;65.92;70.26;71.46;70.32;71.21;74.55;75.56;103.03
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"21-25 Jahre";44.98;46.85;48.26;49.32;51.91;54.43;54.53;58.58;63.39;62.02;54.31
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"26-30 Jahre";37.07;39.21;39.00;40.43;40.17;41.90;42.86;44.63;49.35;46.63;43.09
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"31-35 Jahre";38.19;38.32;38.75;38.01;36.31;37.35;38.15;39.00;42.97;40.13;42.23
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"36-40 Jahre";43.65;43.50;44.42;43.71;42.28;41.97;40.60;41.41;39.54;41.55;35.33
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"41-45 Jahre";42.96;45.11;46.86;48.07;48.18;50.21;49.74;49.94;46.83;51.51;48.78
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"46-50 Jahre";44.18;45.59;46.16;48.35;49.70;52.54;53.88;57.35;55.22;60.74;49.53
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"51-55 Jahre";50.37;52.92;53.42;55.06;55.31;56.85;56.53;58.94;64.98;60.93;55.00
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"56-60 Jahre";60.22;62.78;65.03;65.06;65.52;67.93;69.16;70.61;81.69;70.01;66.01
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"61-65 Jahre";69.36;73.16;78.25;81.41;84.26;86.37;87.36;89.39;90.92;89.93;90.08
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"66-70 Jahre";97.77;101.23;105.49;108.93;111.59;114.28;116.21;119.05;116.93;120.48;119.81
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"71-75 Jahre";184.56;186.11;191.85;191.50;192.25;196.03;200.15;204.55;209.35;209.40;210.85
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"76-80 Jahre";410.41;411.62;422.75;423.67;424.44;427.27;428.57;426.31;423.22;422.94;427.53
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"81-85 Jahre";962.09;976.99;996.00;982.62;979.81;982.55;983.22;986.29;993.01;983.84;985.50
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"86-90 Jahre";2058.13;2135.98;2192.61;2187.64;2173.46;2194.17;2173.01;2162.46;2151.41;2154.36;2180.42
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"91-95 Jahre";3866.45;4046.94;4056.13;4209.47;4155.11;4203.14;4123.74;4123.56;4121.05;4123.16;4277.38
"Wert pro Kopf und Monat";"Langzeitpflege";"Geschlecht - Total";"96 und mehr Jahre";6191.21;6916.25;7077.40;7271.47;7458.25;7423.72;7112.74;7118.20;7052.50;7173.63;7395.08
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"Altersklasse - Total";93.16;97.32;100.84;103.39;105.48;108.43;109.59;113.27;115.92;119.32;122.71
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"0-5 Jahre";4.40;5.11;5.52;4.88;4.50;4.79;4.71;6.00;4.61;6.16;8.26
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"6-10 Jahre";17.41;17.93;17.27;17.29;18.10;17.43;16.24;16.82;12.67;17.36;4.45
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"11-15 Jahre";39.39;39.07;37.67;38.24;39.79;41.60;40.06;39.05;16.52;39.14;94.30
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"16-20 Jahre";70.90;72.24;72.53;75.73;83.10;82.87;80.79;84.14;94.42;89.61;131.37
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"21-25 Jahre";52.56;54.67;56.47;56.27;59.30;60.12;60.69;65.20;74.55;68.23;51.87
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"26-30 Jahre";43.46;45.92;46.22;47.35;47.45;49.31;49.15;51.61;56.73;54.08;51.99
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"31-35 Jahre";45.59;44.88;45.22;44.30;41.40;42.55;44.15;45.23;47.28;46.17;47.09
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"36-40 Jahre";51.72;51.20;52.44;52.10;49.49;48.13;46.17;46.94;45.08;47.49;43.36
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"41-45 Jahre";49.09;50.31;52.85;54.75;54.72;56.45;56.57;56.75;51.12;58.08;54.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"46-50 Jahre";49.16;51.42;51.84;54.16;54.79;57.54;57.41;61.40;59.18;65.46;55.26
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"51-55 Jahre";53.87;55.94;58.21;59.42;60.47;62.02;61.16;62.71;66.48;64.88;56.49
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"56-60 Jahre";64.58;66.56;67.95;68.68;68.37;70.83;73.13;75.36;88.38;75.13;69.88
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"61-65 Jahre";70.92;77.09;81.93;84.15;88.31;89.94;90.18;92.63;93.00;93.10;93.97
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"66-70 Jahre";94.62;97.99;102.27;106.54;110.22;111.38;113.47;118.44;112.86;121.28;122.39
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"71-75 Jahre";168.02;167.90;175.26;176.11;177.08;179.14;182.28;185.15;192.08;195.18;200.88
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"76-80 Jahre";328.58;337.17;344.22;344.79;351.26;354.64;351.88;354.40;352.86;361.39;364.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"81-85 Jahre";683.59;707.06;724.51;729.35;729.44;737.53;738.41;746.56;756.68;749.38;755.30
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"86-90 Jahre";1433.79;1476.70;1520.26;1528.25;1522.92;1567.84;1565.17;1545.82;1549.81;1566.14;1600.40
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"91-95 Jahre";2791.09;2885.29;2925.92;3031.01;2965.00;3015.86;2956.66;3021.95;3013.79;3011.19;3144.36
"Wert pro Kopf und Monat";"Langzeitpflege";"Mann";"96 und mehr Jahre";4526.03;4986.96;5164.64;5412.07;5579.90;5593.52;5222.69;5207.72;5231.72;5414.06;5889.02
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"Altersklasse - Total";172.04;180.77;186.34;189.30;191.31;195.14;197.15;200.38;203.88;205.92;208.69
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"0-5 Jahre";4.48;3.91;4.61;4.30;3.83;3.63;3.67;3.97;5.11;4.15;23.06
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"6-10 Jahre";10.47;10.78;10.86;10.93;9.73;11.02;9.76;10.87;9.61;11.11;9.29
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"11-15 Jahre";25.98;23.79;23.63;23.90;24.33;25.44;24.13;22.52;13.00;22.87;30.62
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"16-20 Jahre";52.25;54.33;56.10;55.62;56.75;59.44;59.10;57.29;53.25;60.57;72.84
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"21-25 Jahre";37.21;38.80;39.80;42.17;44.29;48.53;48.09;51.64;51.59;55.44;56.89
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"26-30 Jahre";30.53;32.38;31.62;33.36;32.75;34.35;36.41;37.47;41.77;38.96;33.90
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"31-35 Jahre";30.75;31.71;32.18;31.60;31.11;32.03;32.02;32.66;38.57;33.96;37.26
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"36-40 Jahre";35.54;35.74;36.32;35.23;34.96;35.73;34.93;35.76;33.88;35.49;27.13
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"41-45 Jahre";36.76;39.86;40.84;41.32;41.54;43.87;42.80;43.05;42.49;44.87;43.47
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"46-50 Jahre";39.08;39.59;40.31;42.39;44.49;47.45;50.30;53.26;51.21;55.99;43.74
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"51-55 Jahre";46.79;49.83;48.54;50.60;50.03;51.55;51.78;55.07;63.44;56.92;53.48
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"56-60 Jahre";55.88;59.01;62.11;61.41;62.62;64.99;65.12;65.79;74.92;64.82;62.08
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"61-65 Jahre";67.85;69.35;74.69;78.76;80.34;82.91;84.63;86.22;88.87;86.81;86.24
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"66-70 Jahre";100.65;104.23;108.49;111.17;112.86;116.97;118.75;119.63;120.69;119.75;117.42
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"71-75 Jahre";198.35;201.37;205.90;204.71;205.40;210.82;216.04;221.87;224.80;222.12;219.76
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"76-80 Jahre";470.36;467.11;481.92;483.96;481.18;484.08;488.99;483.69;480.17;473.35;480.04
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"81-85 Jahre";1128.19;1140.73;1164.80;1143.29;1141.43;1144.29;1148.77;1151.07;1158.26;1150.45;1150.14
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"86-90 Jahre";2353.35;2450.26;2518.40;2513.51;2501.20;2515.91;2490.79;2494.10;2484.92;2487.65;2514.40
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"91-95 Jahre";4258.76;4481.21;4480.18;4654.00;4608.27;4658.81;4577.47;4556.29;4563.68;4579.54;4749.87
"Wert pro Kopf und Monat";"Langzeitpflege";"Frau";"96 und mehr Jahre";6639.51;7439.22;7588.31;7764.51;7956.38;7914.55;7643.81;7658.10;7564.02;7682.16;7808.72
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"Altersklasse - Total";35.14;39.14;41.33;45.47;48.51;50.68;55.26;59.44;60.57;64.87;65.34
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"0-5 Jahre";18.98;21.80;23.34;24.79;25.91;26.69;29.66;32.66;34.64;38.19;40.03
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"6-10 Jahre";17.70;20.71;22.20;23.93;25.16;25.99;29.06;31.86;33.98;37.53;39.50
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"11-15 Jahre";19.13;21.97;23.70;25.71;27.26;28.46;31.67;34.94;36.96;40.42;42.38
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"16-20 Jahre";25.11;28.26;30.28;32.99;35.28;37.50;41.24;45.02;47.05;51.37;51.97
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"21-25 Jahre";27.43;30.62;32.78;35.75;38.10;39.28;43.08;46.58;48.51;52.58;53.27
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"26-30 Jahre";30.70;33.92;35.91;39.22;41.71;43.53;47.96;51.98;53.88;57.84;58.20
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"31-35 Jahre";34.01;37.43;39.38;42.95;45.55;47.49;52.73;56.89;58.66;62.62;62.78
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"36-40 Jahre";33.49;37.23;39.32;43.23;45.86;47.79;52.78;56.80;58.14;61.90;62.01
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"41-45 Jahre";32.53;36.34;38.66;42.55;45.33;47.29;52.14;56.37;57.57;61.46;61.82
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"46-50 Jahre";34.68;38.72;40.78;44.87;47.62;49.87;54.49;58.81;59.71;63.98;64.70
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"51-55 Jahre";38.36;42.50;44.83;49.57;52.85;54.68;59.46;63.69;64.03;68.52;69.35
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"56-60 Jahre";42.57;46.68;48.72;53.54;56.84;59.26;63.92;68.09;68.31;72.77;72.72
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"61-65 Jahre";48.20;52.34;54.40;59.10;63.01;65.63;70.60;74.71;74.43;78.75;78.67
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"66-70 Jahre";52.92;57.83;60.46;66.22;70.48;72.98;77.97;82.53;81.86;86.23;85.46
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"71-75 Jahre";56.79;61.91;63.95;71.07;76.03;79.48;84.77;89.67;89.25;93.58;92.58
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"76-80 Jahre";57.48;63.88;66.67;74.06;79.32;83.15;88.71;93.86;93.17;98.55;97.54
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"81-85 Jahre";55.40;62.15;65.36;72.90;79.11;83.32;88.98;94.40;94.84;100.35;98.97
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"86-90 Jahre";50.43;58.11;60.46;69.27;74.73;79.37;84.80;91.04;91.37;97.64;96.72
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"91-95 Jahre";44.78;52.49;55.60;66.12;70.47;75.06;79.28;84.60;86.12;92.94;92.64
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Geschlecht - Total";"96 und mehr Jahre";39.66;48.97;50.86;60.15;66.54;70.72;74.55;81.07;82.45;89.85;89.54
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"Altersklasse - Total";29.68;33.35;35.43;38.61;41.23;43.26;47.26;51.04;52.31;56.47;57.92
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"0-5 Jahre";19.19;21.99;23.50;25.01;26.08;26.85;29.85;32.84;34.80;38.41;40.16
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"6-10 Jahre";17.61;20.65;22.10;23.88;25.07;25.90;28.94;31.74;33.89;37.41;39.41
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"11-15 Jahre";18.59;21.51;23.13;25.06;26.51;27.76;30.81;34.04;36.00;39.40;41.45
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"16-20 Jahre";20.93;24.02;25.75;27.97;29.78;31.50;34.87;38.19;39.98;44.00;45.60
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"21-25 Jahre";20.03;23.34;25.28;27.29;29.13;30.38;33.56;36.76;38.61;42.55;44.53
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"26-30 Jahre";20.53;23.61;25.65;27.61;29.51;30.90;34.33;37.61;39.52;43.30;45.32
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"31-35 Jahre";22.54;25.76;27.59;29.67;31.50;32.86;36.36;39.65;41.18;45.08;47.15
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"36-40 Jahre";24.50;27.65;29.68;32.03;33.98;35.44;39.03;42.15;43.52;47.42;49.08
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"41-45 Jahre";25.94;29.35;31.55;34.21;36.39;37.79;41.64;45.00;46.31;50.11;51.77
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"46-50 Jahre";28.45;31.99;34.08;36.90;39.12;40.92;44.93;48.58;49.54;53.66;55.20
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"51-55 Jahre";32.41;35.97;38.17;41.44;44.24;46.07;50.24;54.02;54.71;58.73;60.24
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"56-60 Jahre";37.79;41.60;43.40;47.35;50.44;52.79;57.24;60.98;61.61;65.79;66.44
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"61-65 Jahre";44.71;48.33;50.37;54.34;58.18;60.97;65.59;69.55;69.72;73.94;74.62
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"66-70 Jahre";50.47;54.70;57.27;62.13;66.09;69.13;74.26;78.69;78.66;82.49;82.47
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"71-75 Jahre";55.88;60.71;62.27;68.76;73.53;77.41;82.25;87.21;87.14;91.02;90.94
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"76-80 Jahre";58.08;64.20;66.74;73.34;78.52;82.87;88.41;93.48;92.38;97.63;98.00
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"81-85 Jahre";58.36;64.75;67.46;75.15;81.06;85.85;91.15;96.87;96.77;102.36;101.16
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"86-90 Jahre";55.18;62.48;65.13;74.58;80.12;85.32;90.99;97.22;96.25;102.24;102.35
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"91-95 Jahre";49.66;58.46;62.05;73.44;79.00;85.09;89.05;94.96;94.62;102.48;101.38
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Mann";"96 und mehr Jahre";46.86;55.22;58.46;70.69;77.92;83.14;85.59;94.77;96.47;102.94;104.50
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"Altersklasse - Total";40.45;44.78;47.09;52.18;55.64;57.96;63.12;67.70;68.69;73.14;72.64
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"0-5 Jahre";18.76;21.61;23.17;24.56;25.72;26.53;29.46;32.46;34.48;37.95;39.90
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"6-10 Jahre";17.81;20.77;22.30;23.99;25.26;26.08;29.17;31.99;34.08;37.66;39.59
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"11-15 Jahre";19.70;22.45;24.31;26.41;28.04;29.19;32.58;35.89;37.97;41.50;43.36
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"16-20 Jahre";29.50;32.70;35.02;38.26;41.07;43.82;48.08;52.37;54.62;59.23;58.75
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"21-25 Jahre";35.02;38.11;40.52;44.47;47.35;48.50;53.05;56.90;58.97;63.20;62.54
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"26-30 Jahre";41.09;44.44;46.38;51.08;54.14;56.40;61.92;66.74;68.61;72.81;71.50
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"31-35 Jahre";45.54;49.21;51.37;56.46;59.89;62.47;69.49;74.49;76.50;80.51;78.74
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"36-40 Jahre";42.53;46.88;49.04;54.54;57.90;60.30;66.77;71.73;73.03;76.66;75.22
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"41-45 Jahre";39.21;43.38;45.83;50.98;54.40;56.95;62.80;67.88;68.95;72.95;71.98
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"46-50 Jahre";41.06;45.64;47.69;53.06;56.32;59.01;64.20;69.15;69.99;74.39;74.30
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"51-55 Jahre";44.45;49.19;51.64;57.89;61.65;63.51;68.93;73.61;73.55;78.49;78.58
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"56-60 Jahre";47.33;51.75;54.07;59.81;63.35;65.85;70.70;75.29;75.10;79.83;79.09
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"61-65 Jahre";51.58;56.22;58.30;63.70;67.69;70.15;75.46;79.74;79.05;83.50;82.68
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"66-70 Jahre";55.15;60.73;63.43;70.03;74.58;76.56;81.41;86.10;84.82;89.68;88.22
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"71-75 Jahre";57.54;62.92;65.38;73.06;78.21;81.29;87.00;91.87;91.13;95.86;94.03
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"76-80 Jahre";57.04;63.65;66.62;74.60;79.94;83.36;88.94;94.16;93.80;99.30;97.15
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"81-85 Jahre";53.64;60.57;64.05;71.47;77.85;81.65;87.52;92.71;93.48;98.93;97.41
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"86-90 Jahre";48.19;56.03;58.19;66.65;72.01;76.31;81.56;87.72;88.67;95.03;93.48
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"91-95 Jahre";43.00;50.25;53.18;63.35;67.22;71.21;75.48;80.53;82.73;89.02;89.00
"Wert pro Kopf und Monat";"Unterstützende Dienstleistungen";"Frau";"96 und mehr Jahre";37.72;47.27;48.83;57.36;63.53;67.39;71.44;77.19;78.51;86.07;85.43
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"Altersklasse - Total";106.66;106.35;106.10;107.33;107.91;111.68;116.46;119.19;119.54;122.47;122.46
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"0-5 Jahre";19.88;19.57;19.83;20.85;19.86;20.73;21.71;22.22;20.86;21.19;18.83
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"6-10 Jahre";15.34;15.03;15.12;16.56;15.68;15.91;16.61;16.34;15.79;16.19;15.35
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"11-15 Jahre";18.05;18.03;18.02;19.87;20.51;20.92;22.49;23.01;22.29;22.53;21.61
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"16-20 Jahre";24.67;24.31;25.01;26.66;26.81;28.32;29.59;29.69;30.31;31.83;30.68
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"21-25 Jahre";33.70;33.60;35.27;36.60;35.92;35.70;37.09;38.54;39.14;39.88;41.04
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"26-30 Jahre";42.68;43.61;43.03;43.43;43.38;43.62;45.87;46.68;48.69;50.49;50.83
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"31-35 Jahre";56.62;55.23;56.51;57.04;56.75;57.33;58.83;59.41;60.21;59.81;59.99
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"36-40 Jahre";70.82;70.43;70.45;71.58;69.10;69.69;71.84;73.06;73.81;73.59;72.87
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"41-45 Jahre";85.59;83.62;84.13;84.60;83.78;85.57;88.85;88.79;89.17;88.31;87.64
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"46-50 Jahre";103.50;102.52;103.51;103.42;101.41;105.97;109.94;110.38;110.21;110.18;109.06
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"51-55 Jahre";126.61;125.55;125.05;126.37;125.74;133.03;137.56;137.81;136.34;137.47;135.88
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"56-60 Jahre";157.56;155.21;153.92;152.28;151.17;158.72;163.95;165.29;164.44;165.81;165.13
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"61-65 Jahre";195.63;189.98;186.93;183.88;185.12;189.93;196.91;199.52;198.57;201.85;201.20
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"66-70 Jahre";229.76;227.34;224.94;224.46;222.94;228.70;236.34;241.76;239.43;245.61;244.25
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"71-75 Jahre";266.42;264.06;257.11;258.77;263.56;271.69;282.93;291.16;289.30;298.12;297.98
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"76-80 Jahre";298.52;297.50;291.44;292.74;297.60;305.37;318.50;328.37;326.35;338.12;339.16
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"81-85 Jahre";311.52;312.82;306.93;310.10;320.17;328.86;344.97;354.94;353.73;363.17;363.52
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"86-90 Jahre";315.44;322.90;313.25;321.20;326.44;332.78;346.80;359.92;358.82;372.40;370.66
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"91-95 Jahre";315.11;327.53;319.16;331.81;333.33;338.84;344.15;353.76;349.92;362.28;371.24
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Geschlecht - Total";"96 und mehr Jahre";317.26;339.28;331.82;340.38;350.28;357.81;355.08;363.27;355.78;363.86;371.94
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"Altersklasse - Total";97.85;97.98;98.30;99.45;100.48;105.52;110.68;113.68;114.89;118.49;119.09
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"0-5 Jahre";21.03;20.52;20.69;21.79;20.67;21.53;22.62;23.09;21.60;21.82;19.42
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"6-10 Jahre";16.92;16.50;16.86;18.36;17.02;17.19;17.70;17.56;17.05;17.37;16.14
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"11-15 Jahre";19.10;19.30;19.34;21.14;21.87;21.77;23.75;24.38;23.30;23.52;22.38
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"16-20 Jahre";22.41;22.61;22.71;24.63;24.64;25.59;26.63;26.34;27.19;28.56;27.74
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"21-25 Jahre";27.80;28.66;31.04;32.07;31.74;32.10;32.81;35.00;35.06;35.62;36.78
"Wert pro Kopf und Monat";"Gesundheitsgüter";"Mann";"26-30 Jahre";35.22;37.10;35.26;35.16;35.32;36.00;38.90;40.09;42.75;46.22;46.32
