"Szenario-Variante";"Staatsangehörigkeit (Kategorie)";"Geschlecht";"Altersklasse";"Jahr";"Bevölkerungsstand am 31. Dezember"
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2034";135866
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2035";137577
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2036";137469
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2037";138461
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2038";139297
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2039";141326
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2040";143732
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2041";147682
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2042";151931
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2043";156560
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2044";161906
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2045";167553
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2046";173370
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2047";179140
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2048";185890
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2049";192368
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2050";197130
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2051";201021
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2052";203252
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2053";203888
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2054";203008
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2055";201596
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2056";199725
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2057";197103
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2058";194028
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2059";191316
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2060";189092
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2061";187566
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2062";187387
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2063";188059
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2064";189820
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2065";192980
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2066";195862
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2067";199225
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2068";201861
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2069";204387
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"85-89 Jahre";"2070";206450
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2019";45638
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2020";47631
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2021";49220
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2022";50943
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2023";52471
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2024";53991
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2025";55364
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2026";56784
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2027";57781
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2028";59151
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2029";60649
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2030";62306
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2031";64955
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2032";68373
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2033";72124
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2034";75912
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2035";79312
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2036";82790
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2037";85498
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2038";87830
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2039";89359
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2040";90933
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2041";91368
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2042";92604
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2043";93773
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2044";95733
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2045";97980
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2046";101207
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2047";104735
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2048";108443
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2049";112714
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2050";117175
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2051";121793
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2052";126383
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2053";131702
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2054";136830
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2055";140641
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2056";143809
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2057";145774
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2058";146649
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2059";146502
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2060";145867
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2061";144932
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2062";143346
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2063";141465
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2064";139852
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2065";138552
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2066";137834
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2067";138050
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2068";138875
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2069";140513
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"90-94 Jahre";"2070";143135
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2019";12125
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2020";12545
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2021";13013
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2022";13579
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2023";14293
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2024";15094
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2025";16094
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2026";16894
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2027";17760
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2028";18578
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2029";19432
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2030";20279
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2031";21117
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2032";21785
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2033";22660
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2034";23633
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2035";24679
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2036";26201
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2037";28026
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2038";30010
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2039";31962
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2040";33675
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2041";35551
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2042";37086
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2043";38508
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2044";39552
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2045";40635
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2046";41224
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2047";42267
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2048";43295
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2049";44712
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2050";46276
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2051";48265
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2052";50471
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2053";52716
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2054";55284
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2055";57937
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2056";60699
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2057";63493
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2058";66666
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2059";69778
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2060";72074
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2061";74023
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2062";75298
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2063";76117
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2064";76439
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2065";76410
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2066";76289
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2067";75732
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2068";75054
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2069";74543
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"95-99 Jahre";"2070";74141
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2019";1003
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2020";956
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2021";996
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2022";1017
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2023";1075
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2024";1170
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2025";1269
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2026";1371
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2027";1488
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2028";1632
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2029";1792
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2030";1992
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2031";2153
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2032";2333
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2033";2518
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2034";2717
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2035";2930
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2036";3140
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2037";3324
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2038";3564
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2039";3833
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2040";4120
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2041";4509
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2042";4949
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2043";5421
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2044";5877
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2045";6274
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2046";6756
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2047";7163
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2048";7573
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2049";7891
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2050";8239
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2051";8484
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2052";8872
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2053";9262
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2054";9746
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2055";10276
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2056";10898
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2057";11602
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2058";12291
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2059";13090
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2060";13910
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2061";14764
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2062";15636
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2063";16624
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2064";17601
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2065";18285
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2066";18906
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2067";19339
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2068";19714
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2069";19968
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"100-104 Jahre";"2070";20084
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2019";30
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2020";14
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2021";7
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2022";6
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2023";5
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2024";6
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2025";7
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2026";8
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2027";8
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2028";10
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2029";14
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2030";15
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2031";18
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2032";21
"Referenzszenario A-00-2020";"Staatsangehörigkeit - Total";"Frau";"105-109 Jahre";"2033";25
